t,pos
38.02870039,7.011658381
38.06206705,6.695437856
38.09543372,6.277582508
38.12880039,5.797005378
38.16216706,5.216444288
38.19553372,4.547408158
38.22890039,3.849642406
38.26226706,3.20725695
38.29563372,2.681767546
38.32900039,2.327973006
38.36236706,2.184129691
38.39573372,2.227453767
38.42910039,2.384279388
38.46246706,2.614110863
38.49583372,2.860317963
38.52920039,3.108021311
38.56256706,3.386860781
38.59593372,3.702910007
38.62930039,4.045817157
38.66266706,4.386200373
38.69603372,4.674929572
38.72940039,4.875587639
38.76276706,4.963298794
38.79613372,4.946002998
38.82950039,4.850031657
38.86286706,4.715929989
38.89623373,4.575984654
38.92960039,4.437579951
38.96296706,4.290636425
38.99633373,4.116967901
39.02970039,3.905862933
39.06306706,3.679067468
39.09643373,3.456636335
39.12980039,3.270754572
39.16316706,3.16469765
39.19653373,3.150881446
39.22990039,3.202653042
39.26326706,3.290396241
39.29663373,3.3962991
39.33000039,3.497126763
39.36336706,3.593052839
39.39673373,3.697826382
39.43010039,3.820636383
39.46346706,3.969175543
39.49683373,4.123173308
39.53020039,4.256780466
39.56356706,4.350844943
39.59693373,4.379336166
39.6303004,4.354228755
39.66366706,4.29620039
39.69703373,4.226632572
39.7304004,4.149919163
39.76376706,4.089988786
39.79713373,4.03532461
39.8305004,3.962133402
39.86386706,3.865941133
39.89723373,3.754006158
39.9306004,3.647951196
39.96396706,3.565138653
39.99733373,3.522721517
40.0307004,3.531259592
40.06406706,3.570136637
40.09743373,3.617894889
40.1308004,3.653245412
40.16416706,3.674814987
40.19753373,3.692389639
40.2309004,3.717591503
40.26426707,3.763401886
40.29763373,3.837054094
40.3310004,3.931061406
40.36436707,4.030214173
40.39773373,4.101088904
40.4311004,4.146653733
40.46446707,4.156371457
40.49783373,4.126780413
40.5312004,4.08324064
40.56456707,4.034902699
40.59793373,3.996993594
40.6313004,3.95890656
40.66466707,3.909993345
40.69803373,3.843232917
40.7314004,3.765467224
40.76476707,3.675679407
40.79813373,3.598042044
40.8315004,3.558470307
40.86486707,3.5535967
40.89823373,3.578226457
40.9316004,3.615868844
40.96496707,3.663683228
40.99833374,3.708518848
41.0317004,3.753713988
41.06506707,3.802128843
41.09843374,3.85791526
41.1318004,3.916245232
41.16516707,3.972911323
41.19853374,4.010427947
41.2319004,4.023787724
41.26526707,4.004623639
41.29863374,3.958875434
41.3320004,3.901619816
41.36536707,3.843856926
41.39873374,3.803218874
41.4321004,3.780607702
41.46546707,3.770523614
41.49883374,3.762538374
41.5322004,3.751087905
41.56556707,3.739791188
41.59893374,3.738215251
41.6323004,3.741247898
41.66566707,3.760944355
41.69903374,3.798038527
41.73240041,3.843451058
41.76576707,3.875921152
41.79913374,3.901413365
41.83250041,3.906235528
41.86586707,3.894835207
41.89923374,3.8744907
41.93260041,3.855609556
41.96596707,3.854250374
41.99933374,3.859935527
42.03270041,3.872973303
42.06606707,3.880990592
42.09943374,3.875542534
42.13280041,3.869247033
42.16616707,3.869843433
42.19953374,3.878957686
42.23290041,3.902402143
42.26626707,3.942835062
42.29963374,3.978196996
42.33300041,3.995280825
42.36636707,3.979832973
42.39973374,3.939381315
42.43310041,3.871901303
42.46646708,3.797355648
42.49983374,3.72181363
42.53320041,3.663102759
42.56656708,3.635914846
42.59993374,3.624299738
42.63330041,3.626692404
42.66666708,3.646695927
42.70003374,3.671939554
42.73340041,3.711096875
42.76676708,3.770119625
42.80013374,3.854289901
42.83350041,3.940160519
42.86686708,4.029452722
42.90023374,4.101975981
42.93360041,4.143618602
42.96696708,4.151895085
43.00033374,4.137255663
43.03370041,4.09140126
43.06706708,4.033541899
43.10043374,3.964638811
43.13380041,3.883112681
43.16716708,3.808892787
43.20053375,3.744017342
43.23390041,3.689601495
43.26726708,3.657888901
43.30063375,3.645086424
43.33400041,3.654176
43.36736708,3.688375444
43.40073375,3.71830202
43.43410041,3.746469144
43.46746708,3.771392956
43.50083375,3.790896717
43.53420041,3.806190641
43.56756708,3.819695951
43.60093375,3.827516798
43.63430041,3.836436397
43.66766708,3.844876272
43.70103375,3.843300605
43.73440041,3.836897765
43.76776708,3.824385481
43.80113375,3.812928953
43.83450041,3.809602184
43.86786708,3.813333663
43.90123375,3.829222213
43.93460042,3.845828481
43.96796708,3.867016386
44.00133375,3.878004514
44.03470042,3.875483832
44.06806708,3.859223216
44.10143375,3.830463277
44.13480042,3.802189972
44.16816708,3.781218326
44.20153375,3.771983016
44.23490042,3.776642372
44.26826708,3.782818934
44.30163375,3.79276589
44.33500042,3.806088925
44.36836708,3.8145565
44.40173375,3.822293222
44.43510042,3.845763595
44.46846708,3.86993109
44.50183375,3.897348431
44.53520042,3.925784141
44.56856709,3.941845721
44.60193375,3.943237727
44.63530042,3.937523959
44.66866709,3.913855745
44.70203375,3.885153839
44.73540042,3.861644108
44.76876709,3.844664326
44.80213375,3.833560748
44.83550042,3.836249688
44.86886709,3.842464601
44.90223375,3.85913643
44.93560042,3.879643156
44.96896709,3.891789001
45.00233375,3.897846986
45.03570042,3.895114852
45.06906709,3.880352592
45.10243375,3.855609063
45.13580042,3.822242859
45.16916709,3.775922005
45.20253375,3.735558724
45.23590042,3.705701791
45.26926709,3.698243779
45.30263376,3.714143517
45.33600042,3.759645346
45.36936709,3.817179264
45.40273376,3.873890616
45.43610042,3.917105323
45.46946709,3.933250566
45.50283376,3.934357937
45.53620042,3.914918241
45.56956709,3.888686344
45.60293376,3.859071957
45.63630042,3.832896878
45.66966709,3.816583054
45.70303376,3.81219205
45.73640042,3.81188595
45.76976709,3.816675246
45.80313376,3.827824131
45.83650042,3.841786405
45.86986709,3.860009927
45.90323376,3.884557377
45.93660042,3.89976191
45.96996709,3.908718723
46.00333376,3.893107535
46.03670043,3.870052468
46.07006709,3.836496572
46.10343376,3.801524796
46.13680043,3.772373632
46.17016709,3.756161977
46.20353376,3.760045671
46.23690043,3.775935841
46.27026709,3.801341888
46.30363376,3.835623689
46.33700043,3.860475458
46.37036709,3.870433836
46.40373376,3.876681616
46.43710043,3.868109937
46.47046709,3.854610389
46.50383376,3.834752365
46.53720043,3.819052366
46.57056709,3.807102684
46.60393376,3.808888746
46.63730043,3.814970284
46.67066709,3.829320841
46.70403376,3.847157026
46.73740043,3.860017823
46.7707671,3.872256796
46.80413376,3.873223905
46.83750043,3.870381071
46.8708671,3.869677169
46.90423376,3.865835883
46.93760043,3.855604366
46.9709671,3.848647972
47.00433376,3.844795842
47.03770043,3.854128242
47.0710671,3.861373299
47.10443376,3.870297851
47.13780043,3.876707119
47.1711671,3.875981881
47.20453376,3.87419566
47.23790043,3.862983777
47.2712671,3.855523063
47.30463376,3.842797793
47.33800043,3.819765079
47.3713671,3.793851303
47.40473376,3.763140045
47.43810043,3.689028609
47.4714671,3.476330215
47.50483377,3.08404975
47.53820043,2.509485291
47.5715671,1.808436454
47.60493377,1.020402734
47.63830043,0.139274307
47.6716671,-0.814633978
47.70503377,-1.751200388
47.73840043,-2.709275732
47.7717671,-3.484409173
47.80513377,-4.141240789
47.83850043,-4.592497681
47.8718671,-4.795162666
47.90523377,-4.71913244
47.93860043,-4.371374756
47.9719671,-3.726275587
48.00533377,-2.850254791
48.03870043,-1.793633866
48.0720671,-0.578496236
48.10543377,0.599536134
48.13880043,1.738838665
48.1721671,2.713646273
48.20553377,3.519511918
48.23890044,4.125030997
48.2722671,4.494019377
48.30563377,4.587753446
48.33900044,4.416334459
48.3723671,3.974284282
48.40573377,3.258970819
48.43910044,2.356855461
48.4724671,1.214009478
48.50583377,0.052210252
48.53920044,-1.151163524
48.5725671,-2.135290395
48.60593377,-3.067309385
48.63930044,-3.775054235
48.6726671,-4.217155521
48.70603377,-4.380603003
48.73940044,-4.260852409
48.7727671,-3.863361022
48.80613377,-3.204710362
48.83950044,-2.383828979
48.87286711,-1.435968167
48.90623377,-0.45454418
48.93960044,0.507531342
48.97296711,1.315146311
49.00633377,2.004034459
49.03970044,2.530714617
49.07306711,2.885757956
49.10643377,3.063895817
49.13980044,3.054585125
49.17316711,2.887824385
49.20653377,2.556239501
49.23990044,2.08044292
49.27326711,1.485839771
49.30663377,0.820238911
49.34000044,0.099818036
49.37336711,-0.602712631
49.40673377,-1.261382245
49.44010044,-1.842106485
49.47346711,-2.30047364
49.50683377,-2.615563032
49.54020044,-2.78086456
49.57356711,-2.759618495
49.60693378,-2.576951041
49.64030044,-2.229928535
49.67366711,-1.737366165
49.70703378,-1.155919295
49.74040044,-0.520216511
49.77376711,0.099389734
49.80713378,0.691015054
49.84050044,1.215159669
49.87386711,1.64838802
49.90723378,1.974547319
49.94060044,2.18037181
49.97396711,2.24514242
50.00733378,2.181918399
50.04070044,1.975394409
50.07406711,1.634787193
50.10743378,1.19852055
50.14080044,0.694024623
50.17416711,0.144382985
50.20753378,-0.406378673
50.24090044,-0.924082109
50.27426711,-1.37183952
50.30763378,-1.731001517
50.34100045,-1.97573074
50.37436711,-2.10193182
50.40773378,-2.08458322
50.44110045,-1.940849981
50.47446711,-1.671206958
50.50783378,-1.298431991
50.54120045,-0.85112077
50.57456711,-0.378376765
50.60793378,0.094769347
50.64130045,0.541012906
50.67466711,0.926894153
50.70803378,1.24365625
50.74140045,1.47313568
50.77476711,1.613616806
50.80813378,1.64860978
50.84150045,1.591545367
50.87486711,1.433803516
50.90823378,1.183415722
50.94160045,0.860637804
50.97496711,0.483605976
51.00833378,0.086439665
51.04170045,-0.304131375
51.07506712,-0.675333857
51.10843378,-0.994524748
51.14180045,-1.252265667
51.17516712,-1.436056951
51.20853378,-1.52389482
51.24190045,-1.517102289
51.27526712,-1.426091283
51.30863378,-1.234702448
51.34200045,-0.969093785
51.37536712,-0.645280355
51.40873378,-0.305674965
51.44210045,0.048044213
51.47546712,0.377796101
51.50883378,0.667832951
51.54220045,0.909581586
51.57556712,1.088433559
51.60893378,1.202278919
51.64230045,1.234977724
51.67566712,1.195687508
51.70903378,1.07909464
51.74240045,0.892247104
51.77576712,0.640834535
51.80913379,0.358220037
51.84250045,0.057296988
51.87586712,-0.23879454
51.90923379,-0.513677243
51.94260045,-0.759572545
51.97596712,-0.946494422
52.00933379,-1.081990856
52.04270045,-1.151594685
52.07606712,-1.144927036
52.10943379,-1.071259259
52.14280045,-0.929726757
52.17616712,-0.728267619
52.20953379,-0.489176458
52.24290045,-0.232155277
52.27626712,0.025803395
52.30963379,0.270374188
52.34300045,0.486702062
52.37636712,0.66274334
52.40973379,0.79760941
52.44310045,0.880755897
52.47646712,0.906203307
52.50983379,0.877293645
52.54320046,0.7870092
52.57656712,0.645400286
52.60993379,0.460652396
52.64330046,0.251924684
52.67666712,0.031846504
52.71003379,-0.190701482
52.74340046,-0.388867151
52.77676712,-0.563858658
52.81013379,-0.70555648
52.84350046,-0.806790914
52.87686712,-0.859811388
52.91023379,-0.857262735
52.94360046,-0.804674098
52.97696712,-0.698665918
53.01033379,-0.551155903
53.04370046,-0.372301429
53.07706712,-0.181490497
53.11043379,0.014153831
53.14380046,0.193897293
53.17716712,0.357327411
53.21053379,0.492294992
53.24390046,0.593543703
53.27726713,0.654748901
53.31063379,0.677154137
53.34400046,0.654047428
53.37736713,0.587298662
53.41073379,0.479178984
53.44410046,0.340995388
53.47746713,0.182653729
53.51083379,0.015768956
53.54420046,-0.147536036
53.57756713,-0.296962594
53.61093379,-0.429503431
53.64430046,-0.532752996
53.67766713,-0.606397928
53.71103379,-0.64164981
53.74440046,-0.639525647
53.77776713,-0.603087079
53.81113379,-0.524913891
53.84450046,-0.415205797
53.87786713,-0.28540035
53.9112338,-0.145486117
53.94460046,0.000671696
53.97796713,0.136830051
54.0113338,0.256769541
54.04470046,0.356810798
54.07806713,0.432279764
54.1114338,0.479089856
54.14480046,0.490163013
54.17816713,0.475779814
54.2115338,0.434410673
54.24490046,0.348083184
54.27826713,0.24722904
54.3116338,0.127629422
54.34500046,0.004926116
54.37836713,-0.118584919
54.4117338,-0.229251928
54.44510046,-0.33196969
54.47846713,-0.408639045
54.5118338,-0.460792733
54.54520046,-0.488032272
54.57856713,-0.489258207
54.6119338,-0.463043403
54.64530047,-0.405666171
54.67866713,-0.320898912
54.7120338,-0.222599143
54.74540047,-0.112477584
54.77876713,-0.007243436
54.8121338,0.093751932
54.84550047,0.183292788
54.87886713,0.25891587
54.9122338,0.316474147
54.94560047,0.350243118
54.97896713,0.360558365
55.0123338,0.350177867
55.04570047,0.318811818
55.07906713,0.253221626
55.1124338,0.177146268
55.14580047,0.090296449
55.17916713,-0.001343148
55.2125338,-0.094212272
55.24590047,-0.177513011
55.27926713,-0.24772863
55.3126338,-0.306476588
55.34600047,-0.347230309
55.37936714,-0.36626199
55.4127338,-0.368717148
55.44610047,-0.349889442
55.47946714,-0.307681782
55.5128338,-0.246433455
55.54620047,-0.176492959
55.57956714,-0.096396334
55.6129338,-0.014764666
55.64630047,0.059918367
55.67966714,0.12724524
55.7130338,0.182746792
55.74640047,0.225759395
55.77976714,0.254787818
55.8131338,0.262694298
55.84650047,0.25561622
55.87986714,0.227414245
55.9132338,0.185791686
55.94660047,0.12882875
55.97996714,0.06139178
56.0133338,-0.005725698
56.04670047,-0.076019474
56.08006714,-0.13685526
56.11343381,-0.195169329
56.14680047,-0.235939128
56.18016714,-0.267685209
56.21353381,-0.286423293
56.24690047,-0.285998029
56.28026714,-0.274019011
56.31363381,-0.242181854
56.34700047,-0.199729173
56.38036714,-0.139190311
56.41373381,-0.08115352
56.44710047,-0.022186856
56.48046714,0.035958627
56.51383381,0.087493439
56.54720047,0.128309762
56.58056714,0.162332208
56.61393381,0.179762737
56.64730047,0.18742138
56.68066714,0.180460589
56.71403381,0.16254752
56.74740047,0.131912708
56.78076714,0.088724468
56.81413381,0.042431961
56.84750048,-0.014798576
56.88086714,-0.06643917
56.91423381,-0.111784806
56.94760048,-0.151010423
56.98096714,-0.184739494
57.01433381,-0.205501605
57.04770048,-0.215749365
57.08106714,-0.216556264
57.11443381,-0.207254207
57.14780048,-0.183402333
57.18116714,-0.149640415
57.21453381,-0.11138364
57.24790048,-0.067298802
57.28126714,-0.021205688
57.31463381,0.021627951
57.34800048,0.05695997
57.38136714,0.088921138
57.41473381,0.116388105
57.44810048,0.130338687
57.48146714,0.132147119
57.51483381,0.129957539
57.54820048,0.115831776
57.58156715,0.095840517
57.61493381,0.067292206
57.64830048,0.02552149
57.68166715,-0.014460325
57.71503381,-0.054595091
57.74840048,-0.087629004
57.78176715,-0.119153721
57.81513381,-0.141580141
57.84850048,-0.159426548
57.88186715,-0.166124851
57.91523381,-0.165095159
57.94860048,-0.161203638
57.98196715,-0.142849728
58.01533381,-0.123656837
58.04870048,-0.092776202
58.08206715,-0.061008894
58.11543381,-0.027959197
58.14880048,0.006647468
58.18216715,0.03259624
58.21553382,0.056133786
58.24890048,0.07464672
58.28226715,0.08616056
58.31563382,0.088890488
58.34900048,0.087447402
58.38236715,0.077186766
58.41573382,0.05674123
58.44910048,0.035289446
58.48246715,0.003398381
58.51583382,-0.022157484
58.54920048,-0.052371607
58.58256715,-0.078960925
58.61593382,-0.096250536
58.64930048,-0.119026673
58.68266715,-0.131987461
58.71603382,-0.139306058
58.74940048,-0.137628367
58.78276715,-0.132009501
58.81613382,-0.119389113
58.84950048,-0.099993004
58.88286715,-0.078351617
58.91623382,-0.053671346
58.94960049,-0.027098671
58.98296715,-0.005031442
59.01633382,0.016588746
59.04970049,0.031795012
59.08306715,0.047052364
59.11643382,0.054658512
59.14980049,0.058872597
59.18316715,0.05732371
59.21653382,0.048557368
59.24990049,0.037938753
59.28326715,0.016620982
59.31663382,-0.001176217
59.35000049,-0.02166568
59.38336715,-0.043115742
59.41673382,-0.061220184
59.45010049,-0.075526195
59.48346715,-0.087897873
59.51683382,-0.09800635
59.55020049,-0.104787725
59.58356715,-0.105626377
59.61693382,-0.103147118
59.65030049,-0.094711979
59.68366716,-0.081695143
59.71703382,-0.065370209
59.75040049,-0.047017891
59.78376716,-0.027603286
59.81713382,-0.009338519
59.85050049,0.006383715
59.88386716,0.018727704
59.91723382,0.028867993
59.95060049,0.034261694
59.98396716,0.036289578
60.01733382,0.033474684
60.05070049,0.02837703
60.08406716,0.016137629
60.11743382,0.006263484
60.15080049,-0.009746583
60.18416716,-0.026519621
60.21753382,-0.03787014
60.25090049,-0.052355991
60.28426716,-0.067436463
60.31763382,-0.07563436
60.35100049,-0.084685741
60.38436716,-0.086944035
60.41773383,-0.087899397
60.45110049,-0.085356527
60.48446716,-0.078967051
60.51783383,-0.069920953
60.55120049,-0.05624312
60.58456716,-0.042437598
60.61793383,-0.0281928
60.65130049,-0.015798733
60.68466716,-0.004978041
60.71803383,0.004056614
60.75140049,0.011613961
60.78476716,0.018342575
60.81813383,0.017153666
60.85150049,0.016609905
60.88486716,0.012119848
60.91823383,0.007139469
60.95160049,-0.003086841
60.98496716,-0.014983127
61.01833383,-0.028163432
61.05170049,-0.039981036
61.08506716,-0.051973165
61.11843383,-0.059483155
61.1518005,-0.06518252
61.18516716,-0.070997431
61.21853383,-0.073795483
61.2519005,-0.074526522
61.28526716,-0.072954434
61.31863383,-0.064625286
61.3520005,-0.057226573
61.38536716,-0.04986097
61.41873383,-0.039585111
61.4521005,-0.030480441
61.48546716,-0.02196746
61.51883383,-0.013418518
61.5522005,-0.005015589
61.58556716,0.000159142
61.61893383,0.004067819
61.6523005,0.006499364
61.68566716,0.005584479
61.71903383,0.001860446
61.7524005,-0.001378791
61.78576716,-0.008884737
61.81913383,-0.017879112
61.8525005,-0.02529963
61.88586717,-0.030788479
61.91923383,-0.039796456
61.9526005,-0.046054374
61.98596717,-0.054524629
62.01933383,-0.05742224
62.0527005,-0.059625907
62.08606717,-0.062380484
62.11943383,-0.061361199
62.1528005,-0.056546382
62.18616717,-0.055283521
62.21953383,-0.047156256
62.2529005,-0.038740409
62.28626717,-0.032596919
62.31963383,-0.025396004
62.3530005,-0.018206931
62.38636717,-0.015013409
62.41973383,-0.009689039
62.4531005,-0.007604555
62.48646717,-0.006218748
62.51983384,-0.007448045
62.5532005,-0.008314824
62.58656717,-0.011305148
62.61993384,-0.016671259
62.6533005,-0.023268227
62.68666717,-0.028712387
62.72003384,-0.032415485
62.7534005,-0.04207077
62.78676717,-0.046018948
62.82013384,-0.05086363
62.8535005,-0.054424249
62.88686717,-0.05678374
62.92023384,-0.056707993
62.9536005,-0.055188771
62.98696717,-0.049607869
63.02033384,-0.046409208
63.0537005,-0.040443232
63.08706717,-0.034299226
63.12043384,-0.031296252
63.1538005,-0.024551322
63.18716717,-0.022298473
63.22053384,-0.016568473
63.25390051,-0.014641029
63.28726717,-0.013450953
63.32063384,-0.012354178
63.35400051,-0.012283599
63.38736717,-0.013764223
63.42073384,-0.018050554
63.45410051,-0.021726711
63.48746717,-0.02373614
63.52083384,-0.028120741
63.55420051,-0.032922922
63.58756717,-0.036033609
63.62093384,-0.038837826
63.65430051,-0.04299843
63.68766717,-0.045694446
63.72103384,-0.047119182
63.75440051,-0.046957156
63.78776717,-0.045915746
63.82113384,-0.044107252
63.85450051,-0.04109062
63.88786717,-0.038924265
63.92123384,-0.034024602
63.95460051,-0.031719743
63.98796718,-0.027799759
64.02133384,-0.024235556
64.05470051,-0.02252053
64.08806718,-0.018989931
64.12143384,-0.01780639
64.15480051,-0.01595697
64.18816718,-0.016564784
64.22153384,-0.01862049
64.25490051,-0.02072508
64.28826718,-0.021856324
64.32163384,-0.026501102
64.35500051,-0.030239747
64.38836718,-0.034022555
64.42173384,-0.037442618
64.45510051,-0.040595231
64.48846718,-0.041302203
64.52183384,-0.043416763
64.55520051,-0.044753271
64.58856718,-0.047681049
64.62193384,-0.045692164
64.65530051,-0.044688133
64.68866718,-0.040194345
64.72203385,-0.038190424
64.75540051,-0.034816961
64.78876718,-0.030971567
64.82213385,-0.025923058
64.85550051,-0.025354266
64.88886718,-0.022502814
64.92223385,-0.022668748
64.95560051,-0.02108842
64.98896718,-0.020205175
65.02233385,-0.020145825
65.05570051,-0.020483689
65.08906718,-0.021938937
65.12243385,-0.024799804
65.15580051,-0.028009772
65.18916718,-0.030431018
65.22253385,-0.03210643
65.25590051,-0.034107376
65.28926718,-0.03649667
65.32263385,-0.038075602
65.35600051,-0.040086117
65.38936718,-0.038909934
65.42273385,-0.040624726
65.45610052,-0.039388283
65.48946718,-0.038605826
65.52283385,-0.036472475
65.55620052,-0.033476751
65.58956718,-0.03062465
65.62293385,-0.02937627
65.65630052,-0.027095996
65.68966718,-0.025645936
65.72303385,-0.022983484
65.75640052,-0.022173242
65.78976718,-0.022417338
65.82313385,-0.021038854
65.85650052,-0.022714402
65.88986718,-0.021975353
65.92323385,-0.02357415
65.95660052,-0.023522809
65.98996718,-0.024683122
66.02333385,-0.028552209
66.05670052,-0.030567973
66.09006718,-0.032658933
66.12343385,-0.034523016
66.15680052,-0.036085405
66.19016719,-0.037508359
66.22353385,-0.040194459
66.25690052,-0.040707545
66.29026719,-0.040241191
66.32363385,-0.037818815
66.35700052,-0.035968777
66.39036719,-0.033008621
66.42373385,-0.031067321
66.45710052,-0.03020331
66.49046719,-0.027912039
66.52383385,-0.027276516
66.55720052,-0.025618865
66.59056719,-0.024824222
66.62393385,-0.024258453
66.65730052,-0.023162233
66.69066719,-0.02395862
66.72403385,-0.026041909
66.75740052,-0.027090739
66.79076719,-0.029109706
66.82413385,-0.030595346
66.85750052,-0.03201589
66.89086719,-0.034579636
66.92423386,-0.034724491
66.95760052,-0.035411661
66.99096719,-0.035941665
67.02433386,-0.036983911
67.05770052,-0.035914276
67.09106719,-0.037361211
67.12443386,-0.038174942
67.15780052,-0.038510108
67.19116719,-0.036681159
67.22453386,-0.036288402
67.25790052,-0.033398364
67.29126719,-0.031693936
67.32463386,-0.031911425
67.35800052,-0.030360835
67.39136719,-0.029272503
67.42473386,-0.028016809
67.45810052,-0.027549095
67.49146719,-0.027399869
67.52483386,-0.028040875
67.55820053,-0.027261588
67.59156719,-0.027642701
67.62493386,-0.028100539
67.65830053,-0.027953814
67.69166719,-0.030996382
67.72503386,-0.030550446
67.75840053,-0.030990561
67.79176719,-0.032390682
67.82513386,-0.034262523
67.85850053,-0.032809786
67.89186719,-0.033068834
67.92523386,-0.03241605
67.95860053,-0.032114807
67.99196719,-0.030422056
68.02533386,-0.030658448
68.05870053,-0.030959465
68.09206719,-0.030496466
68.12543386,-0.031174097
68.15880053,-0.032235527
68.19216719,-0.031079486
68.22553386,-0.030461354
68.25890053,-0.028996179
68.2922672,-0.028285012
68.32563386,-0.028752687
68.35900053,-0.028239719
68.3923672,-0.027701935
68.42573386,-0.029050675
68.45910053,-0.028079039
68.4924672,-0.029343762
68.52583386,-0.02919172
68.55920053,-0.032025381
68.5925672,-0.034401017
68.62593386,-0.035212128
68.65930053,-0.034668231
68.6926672,-0.034376325
68.72603386,-0.033856676
68.75940053,-0.033181386
68.7927672,-0.03187845
68.82613386,-0.030768519
68.85950053,-0.028975221
68.8928672,-0.029816092
68.92623386,-0.027373729
68.95960053,-0.028194753
68.9929672,-0.026593677
69.02633387,-0.027922855
69.05970053,-0.027806658
69.0930672,-0.028159277
69.12643387,-0.026965579
69.15980053,-0.027376689
69.1931672,-0.027842328
69.22653387,-0.030097917
69.25990053,-0.029045459
69.2932672,-0.028566872
69.32663387,-0.030337145
69.36000053,-0.031235673
69.3933672,-0.031734828
69.42673387,-0.031699166
69.46010053,-0.032436817
69.4934672,-0.032794629
69.52683387,-0.030986446
69.56020053,-0.032280842
69.5935672,-0.034557052
69.62693387,-0.033258066
69.66030053,-0.0330391
69.6936672,-0.033153263
69.72703387,-0.032525752
69.76040054,-0.032044997
69.7937672,-0.03302996
69.82713387,-0.031385746
69.86050054,-0.030793818
69.8938672,-0.030651798
69.92723387,-0.030405065
69.96060054,-0.029312926
69.9939672,-0.029481178
